year,stock_id,stock_name,origin,region_id,surv,basin,exclude,dataset_id
1976,DES,Deschutes,W,SPS,NA,PS,No,1
1977,DES,Deschutes,W,SPS,0.0635,PS,No,1
1978,DES,Deschutes,W,SPS,NA,PS,No,1
1979,DES,Deschutes,W,SPS,0.1671,PS,No,1
1980,DES,Deschutes,W,SPS,0.1748,PS,No,1
1981,DES,Deschutes,W,SPS,0.1684,PS,No,1
1982,DES,Deschutes,W,SPS,0.2353,PS,No,1
1983,DES,Deschutes,W,SPS,0.1999,PS,No,1
1984,DES,Deschutes,W,SPS,0.1584,PS,No,1
1985,DES,Deschutes,W,SPS,0.2212,PS,No,1
1986,DES,Deschutes,W,SPS,0.2459,PS,No,1
1987,DES,Deschutes,W,SPS,0.2362,PS,No,1
1988,DES,Deschutes,W,SPS,0.091,PS,No,1
1989,DES,Deschutes,W,SPS,0.1404,PS,No,1
1990,DES,Deschutes,W,SPS,0.0544,PS,No,1
1991,DES,Deschutes,W,SPS,0.1117,PS,No,1
1992,DES,Deschutes,W,SPS,0.0254,PS,No,1
1993,DES,Deschutes,W,SPS,0.1498,PS,No,1
1994,DES,Deschutes,W,SPS,0.0524,PS,No,1
1995,DES,Deschutes,W,SPS,0.0386,PS,No,1
1996,DES,Deschutes,W,SPS,0.0401,PS,No,1
1997,DES,Deschutes,W,SPS,0.0175,PS,No,1
1998,DES,Deschutes,W,SPS,NA,PS,No,1
1999,DES,Deschutes,W,SPS,0.0712,PS,No,1
2000,DES,Deschutes,W,SPS,NA,PS,No,1
2001,DES,Deschutes,W,SPS,NA,PS,No,1
2002,DES,Deschutes,W,SPS,0.0232,PS,No,1
2003,DES,Deschutes,W,SPS,NA,PS,No,1
2004,DES,Deschutes,W,SPS,NA,PS,No,1
2005,DES,Deschutes,W,SPS,0.027,PS,No,1
2006,DES,Deschutes,W,SPS,NA,PS,No,1
2007,DES,Deschutes,W,SPS,NA,PS,No,1
2008,DES,Deschutes,W,SPS,0.1045,PS,No,1
2009,DES,Deschutes,W,SPS,NA,PS,No,1
2010,DES,Deschutes,W,SPS,NA,PS,No,1
2011,DES,Deschutes,W,SPS,0.0182,PS,No,1
2012,DES,Deschutes,W,SPS,NA,PS,No,1
2013,DES,Deschutes,W,SPS,NA,PS,No,1
2014,DES,Deschutes,W,SPS,0.0019,PS,No,1
2015,DES,Deschutes,W,SPS,NA,PS,No,1
2016,DES,Deschutes,W,SPS,NA,PS,No,1
2017,DES,Deschutes,W,SPS,NA,PS,No,1
2018,DES,Deschutes,W,SPS,NA,PS,No,1
1972,DUN,Dungeness,H,JUAN,0.02704,PS,No,1
1973,DUN,Dungeness,H,JUAN,NA,PS,No,1
1974,DUN,Dungeness,H,JUAN,0.0429,PS,No,1
1975,DUN,Dungeness,H,JUAN,NA,PS,No,1
1976,DUN,Dungeness,H,JUAN,NA,PS,No,1
1977,DUN,Dungeness,H,JUAN,0.045,PS,No,1
1978,DUN,Dungeness,H,JUAN,0.0775,PS,No,1
1979,DUN,Dungeness,H,JUAN,0.0848,PS,No,1
1980,DUN,Dungeness,H,JUAN,0.1024,PS,No,1
1981,DUN,Dungeness,H,JUAN,0.0867,PS,No,1
1982,DUN,Dungeness,H,JUAN,0.0313,PS,No,1
1983,DUN,Dungeness,H,JUAN,NA,PS,No,1
1984,DUN,Dungeness,H,JUAN,NA,PS,No,1
1985,DUN,Dungeness,H,JUAN,0.0219,PS,No,1
1986,DUN,Dungeness,H,JUAN,NA,PS,No,1
1987,DUN,Dungeness,H,JUAN,NA,PS,No,1
1988,DUN,Dungeness,H,JUAN,0.0335,PS,No,1
1989,DUN,Dungeness,H,JUAN,NA,PS,No,1
1990,DUN,Dungeness,H,JUAN,NA,PS,No,1
1991,DUN,Dungeness,H,JUAN,0.0267,PS,No,1
1992,DUN,Dungeness,H,JUAN,NA,PS,No,1
1993,DUN,Dungeness,H,JUAN,0.0121,PS,No,1
1994,DUN,Dungeness,H,JUAN,0.0195,PS,No,1
1995,DUN,Dungeness,H,JUAN,0.0183,PS,No,1
1996,DUN,Dungeness,H,JUAN,0.014,PS,No,1
1997,DUN,Dungeness,H,JUAN,NA,PS,No,1
1998,DUN,Dungeness,H,JUAN,NA,PS,No,1
1999,DUN,Dungeness,H,JUAN,NA,PS,No,1
2000,DUN,Dungeness,H,JUAN,NA,PS,No,1
2001,DUN,Dungeness,H,JUAN,NA,PS,No,1
2002,DUN,Dungeness,H,JUAN,NA,PS,No,1
2003,DUN,Dungeness,H,JUAN,NA,PS,No,1
2004,DUN,Dungeness,H,JUAN,NA,PS,No,1
2005,DUN,Dungeness,H,JUAN,NA,PS,No,1
2006,DUN,Dungeness,H,JUAN,NA,PS,No,1
2007,DUN,Dungeness,H,JUAN,0.0019,PS,No,1
2008,DUN,Dungeness,H,JUAN,0.0213,PS,No,1
2009,DUN,Dungeness,H,JUAN,0.0022,PS,No,1
2010,DUN,Dungeness,H,JUAN,0.0186,PS,No,1
2011,DUN,Dungeness,H,JUAN,NA,PS,No,1
2012,DUN,Dungeness,H,JUAN,NA,PS,No,1
2013,DUN,Dungeness,H,JUAN,NA,PS,No,1
2014,DUN,Dungeness,H,JUAN,NA,PS,No,1
2015,DUN,Dungeness,H,JUAN,NA,PS,No,1
2016,DUN,Dungeness,H,JUAN,NA,PS,No,1
2017,DUN,Dungeness,H,JUAN,NA,PS,No,1
2018,DUN,Dungeness,H,JUAN,NA,PS,No,1
1972,ELO,Elochoman,H,COL,NA,COL,No,1
1973,ELO,Elochoman,H,COL,NA,COL,No,1
1974,ELO,Elochoman,H,COL,0.0073,COL,No,1
1975,ELO,Elochoman,H,COL,NA,COL,No,1
1976,ELO,Elochoman,H,COL,0.0159,COL,No,1
1977,ELO,Elochoman,H,COL,NA,COL,No,1
1978,ELO,Elochoman,H,COL,NA,COL,No,1
1979,ELO,Elochoman,H,COL,NA,COL,No,1
1980,ELO,Elochoman,H,COL,NA,COL,No,1
1981,ELO,Elochoman,H,COL,NA,COL,No,1
1982,ELO,Elochoman,H,COL,NA,COL,No,1
1983,ELO,Elochoman,H,COL,NA,COL,No,1
1984,ELO,Elochoman,H,COL,NA,COL,No,1
1985,ELO,Elochoman,H,COL,0.0387,COL,No,1
1986,ELO,Elochoman,H,COL,0.0062,COL,No,1
1987,ELO,Elochoman,H,COL,0.0443,COL,No,1
1988,ELO,Elochoman,H,COL,NA,COL,No,1
1989,ELO,Elochoman,H,COL,NA,COL,No,1
1990,ELO,Elochoman,H,COL,0.0571,COL,No,1
1991,ELO,Elochoman,H,COL,0.0025,COL,No,1
1992,ELO,Elochoman,H,COL,0.0041,COL,No,1
1993,ELO,Elochoman,H,COL,0.0003,COL,No,1
1994,ELO,Elochoman,H,COL,0.0008,COL,No,1
1995,ELO,Elochoman,H,COL,0.0004,COL,No,1
1996,ELO,Elochoman,H,COL,0.0002,COL,No,1
1997,ELO,Elochoman,H,COL,0.0035,COL,No,1
1998,ELO,Elochoman,H,COL,0.0119,COL,No,1
1999,ELO,Elochoman,H,COL,0.0229,COL,No,1
2000,ELO,Elochoman,H,COL,0.0252,COL,No,1
2001,ELO,Elochoman,H,COL,0.0124,COL,No,1
2002,ELO,Elochoman,H,COL,0.0124,COL,No,1
2003,ELO,Elochoman,H,COL,0.0046,COL,No,1
2004,ELO,Elochoman,H,COL,0.0024,COL,No,1
2005,ELO,Elochoman,H,COL,0.0053,COL,No,1
2006,ELO,Elochoman,H,COL,0.0094,COL,No,1
2007,ELO,Elochoman,H,COL,0.0112,COL,No,1
2008,ELO,Elochoman,H,COL,0.016,COL,No,1
2009,ELO,Elochoman,H,COL,NA,COL,No,1
2010,ELO,Elochoman,H,COL,NA,COL,No,1
2011,ELO,Elochoman,H,COL,NA,COL,No,1
2012,ELO,Elochoman,H,COL,NA,COL,No,1
2013,ELO,Elochoman,H,COL,NA,COL,No,1
2014,ELO,Elochoman,H,COL,NA,COL,No,1
2015,ELO,Elochoman,H,COL,NA,COL,No,1
2016,ELO,Elochoman,H,COL,NA,COL,No,1
2017,ELO,Elochoman,H,COL,NA,COL,No,1
2018,ELO,Elochoman,H,COL,NA,COL,No,1
1972,ENG,Englishman,W,SOG,NA,SOG,No,1
1973,ENG,Englishman,W,SOG,NA,SOG,No,1
1974,ENG,Englishman,W,SOG,NA,SOG,No,1
1975,ENG,Englishman,W,SOG,NA,SOG,No,1
1976,ENG,Englishman,W,SOG,NA,SOG,No,1
1977,ENG,Englishman,W,SOG,NA,SOG,No,1
1978,ENG,Englishman,W,SOG,NA,SOG,No,1
1979,ENG,Englishman,W,SOG,NA,SOG,No,1
1980,ENG,Englishman,W,SOG,NA,SOG,No,1
1981,ENG,Englishman,W,SOG,NA,SOG,No,1
1982,ENG,Englishman,W,SOG,NA,SOG,No,1
1983,ENG,Englishman,W,SOG,NA,SOG,No,1
1984,ENG,Englishman,W,SOG,NA,SOG,No,1
1985,ENG,Englishman,W,SOG,NA,SOG,No,1
1986,ENG,Englishman,W,SOG,NA,SOG,No,1
1987,ENG,Englishman,W,SOG,NA,SOG,No,1
1988,ENG,Englishman,W,SOG,NA,SOG,No,1
1989,ENG,Englishman,W,SOG,NA,SOG,No,1
1990,ENG,Englishman,W,SOG,NA,SOG,No,1
1991,ENG,Englishman,W,SOG,NA,SOG,No,1
1992,ENG,Englishman,W,SOG,NA,SOG,No,1
1993,ENG,Englishman,W,SOG,NA,SOG,No,1
1994,ENG,Englishman,W,SOG,NA,SOG,No,1
1995,ENG,Englishman,W,SOG,NA,SOG,No,1
1996,ENG,Englishman,W,SOG,NA,SOG,No,1
1997,ENG,Englishman,W,SOG,NA,SOG,No,1
1998,ENG,Englishman,W,SOG,0.0081,SOG,No,1
1999,ENG,Englishman,W,SOG,0.0044,SOG,No,1
2000,ENG,Englishman,W,SOG,NA,SOG,No,1
2001,ENG,Englishman,W,SOG,0.1015,SOG,No,1
2002,ENG,Englishman,W,SOG,0.1404,SOG,No,1
2003,ENG,Englishman,W,SOG,0.1942,SOG,No,1
2004,ENG,Englishman,W,SOG,0.0844,SOG,No,1
2005,ENG,Englishman,W,SOG,0.0817,SOG,No,1
2006,ENG,Englishman,W,SOG,NA,SOG,No,1
2007,ENG,Englishman,W,SOG,NA,SOG,No,1
2008,ENG,Englishman,W,SOG,NA,SOG,No,1
2009,ENG,Englishman,W,SOG,0.0146,SOG,No,1
2010,ENG,Englishman,W,SOG,0.0752,SOG,No,1
2011,ENG,Englishman,W,SOG,NA,SOG,No,1
2012,ENG,Englishman,W,SOG,NA,SOG,No,1
2013,ENG,Englishman,W,SOG,NA,SOG,No,1
2014,ENG,Englishman,W,SOG,NA,SOG,No,1
2015,ENG,Englishman,W,SOG,NA,SOG,No,1
2016,ENG,Englishman,W,SOG,NA,SOG,No,1
2017,ENG,Englishman,W,SOG,NA,SOG,No,1
2018,ENG,Englishman,W,SOG,NA,SOG,No,1
1972,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1973,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1974,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1975,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1976,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1977,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1978,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1979,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1980,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1981,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1982,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1983,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1984,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1985,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1986,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1987,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1988,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1989,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1990,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1991,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1992,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1993,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1994,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1995,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1996,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1997,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1998,GOLD,Goldstream,H,SOG,0.0046,SOG,No,1
1999,GOLD,Goldstream,H,SOG,0.0104,SOG,No,1
2000,GOLD,Goldstream,H,SOG,0.0296,SOG,No,1
2001,GOLD,Goldstream,H,SOG,0.0038,SOG,No,1
2002,GOLD,Goldstream,H,SOG,0.0373,SOG,No,1
2003,GOLD,Goldstream,H,SOG,0.0216,SOG,No,1
2004,GOLD,Goldstream,H,SOG,0.0103,SOG,No,1
2005,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2006,GOLD,Goldstream,H,SOG,0.0079,SOG,No,1
2007,GOLD,Goldstream,H,SOG,0.0031,SOG,No,1
2008,GOLD,Goldstream,H,SOG,0.0127,SOG,No,1
2009,GOLD,Goldstream,H,SOG,0.0074,SOG,No,1
2010,GOLD,Goldstream,H,SOG,0.0081,SOG,No,1
2011,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2012,GOLD,Goldstream,H,SOG,0.0161,SOG,No,1
2013,GOLD,Goldstream,H,SOG,0.0092,SOG,No,1
2014,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2015,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2016,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2017,GOLD,Goldstream,H,SOG,NA,SOG,No,1
2018,GOLD,Goldstream,H,SOG,NA,SOG,No,1
1972,GRAY,Grays ,H,COL,NA,COL,No,1
1973,GRAY,Grays ,H,COL,NA,COL,No,1
1974,GRAY,Grays ,H,COL,NA,COL,No,1
1975,GRAY,Grays ,H,COL,NA,COL,No,1
1976,GRAY,Grays ,H,COL,NA,COL,No,1
1977,GRAY,Grays ,H,COL,0.0225,COL,No,1
1978,GRAY,Grays ,H,COL,0.0243,COL,No,1
1979,GRAY,Grays ,H,COL,0.0128,COL,No,1
1980,GRAY,Grays ,H,COL,0.0031,COL,No,1
1981,GRAY,Grays ,H,COL,0.0192,COL,No,1
1982,GRAY,Grays ,H,COL,0.0045,COL,No,1
1983,GRAY,Grays ,H,COL,0.0227,COL,No,1
1984,GRAY,Grays ,H,COL,0.0047,COL,No,1
1985,GRAY,Grays ,H,COL,0.0246,COL,No,1
1986,GRAY,Grays ,H,COL,0.0051,COL,No,1
1987,GRAY,Grays ,H,COL,0.0291,COL,No,1
1988,GRAY,Grays ,H,COL,NA,COL,No,1
1989,GRAY,Grays ,H,COL,NA,COL,No,1
1990,GRAY,Grays ,H,COL,0.0349,COL,No,1
1991,GRAY,Grays ,H,COL,0.0013,COL,No,1
1992,GRAY,Grays ,H,COL,0.0003,COL,No,1
1993,GRAY,Grays ,H,COL,0.0003,COL,No,1
1994,GRAY,Grays ,H,COL,0.0003,COL,No,1
1995,GRAY,Grays ,H,COL,0.0054,COL,No,1
1996,GRAY,Grays ,H,COL,NA,COL,No,1
1997,GRAY,Grays ,H,COL,NA,COL,No,1
1998,GRAY,Grays ,H,COL,0.0045,COL,No,1
1999,GRAY,Grays ,H,COL,0.0584,COL,No,1
2000,GRAY,Grays ,H,COL,0.0457,COL,No,1
2001,GRAY,Grays ,H,COL,0.0055,COL,No,1
2002,GRAY,Grays ,H,COL,0.0056,COL,No,1
2003,GRAY,Grays ,H,COL,NA,COL,No,1
2004,GRAY,Grays ,H,COL,0.0177,COL,No,1
2005,GRAY,Grays ,H,COL,0.0118,COL,No,1
2006,GRAY,Grays ,H,COL,0.0163,COL,No,1
2007,GRAY,Grays ,H,COL,0.0064,COL,No,1
2008,GRAY,Grays ,H,COL,0.0292,COL,No,1
2009,GRAY,Grays ,H,COL,0.0191,COL,No,1
2010,GRAY,Grays ,H,COL,0.0167,COL,No,1
2011,GRAY,Grays ,H,COL,NA,COL,No,1
2012,GRAY,Grays ,H,COL,NA,COL,No,1
2013,GRAY,Grays ,H,COL,NA,COL,No,1
2014,GRAY,Grays ,H,COL,NA,COL,No,1
2015,GRAY,Grays ,H,COL,NA,COL,No,1
2016,GRAY,Grays ,H,COL,NA,COL,No,1
2017,GRAY,Grays ,H,COL,NA,COL,No,1
2018,GRAY,Grays ,H,COL,NA,COL,No,1
1972,GRN,Green River,H,MPS,NA,PS,No,1
1973,GRN,Green River,H,MPS,0.0529,PS,No,1
1974,GRN,Green River,H,MPS,0.0658,PS,No,1
1975,GRN,Green River,H,MPS,0.064,PS,No,1
1976,GRN,Green River,H,MPS,0.1288,PS,No,1
1977,GRN,Green River,H,MPS,0.0279,PS,No,1
1978,GRN,Green River,H,MPS,NA,PS,No,1
1979,GRN,Green River,H,MPS,0.1004,PS,No,1
1980,GRN,Green River,H,MPS,0.0868,PS,No,1
1981,GRN,Green River,H,MPS,0.1277,PS,No,1
1982,GRN,Green River,H,MPS,0.1384,PS,No,1
1983,GRN,Green River,H,MPS,0.0685,PS,No,1
1984,GRN,Green River,H,MPS,0.11,PS,No,1
1985,GRN,Green River,H,MPS,0.1681,PS,No,1
1986,GRN,Green River,H,MPS,0.1482,PS,No,1
1987,GRN,Green River,H,MPS,NA,PS,No,1
1988,GRN,Green River,H,MPS,NA,PS,No,1
1989,GRN,Green River,H,MPS,0.1094,PS,No,1
1990,GRN,Green River,H,MPS,0.0345,PS,No,1
1991,GRN,Green River,H,MPS,0.0388,PS,No,1
1992,GRN,Green River,H,MPS,0.0251,PS,No,1
1993,GRN,Green River,H,MPS,0.0978,PS,No,1
1994,GRN,Green River,H,MPS,0.0343,PS,No,1
1995,GRN,Green River,H,MPS,0.0197,PS,No,1
1996,GRN,Green River,H,MPS,0.0066,PS,No,1
1997,GRN,Green River,H,MPS,0.0115,PS,No,1
1998,GRN,Green River,H,MPS,0.0099,PS,No,1
1999,GRN,Green River,H,MPS,0.0445,PS,No,1
2000,GRN,Green River,H,MPS,0.0646,PS,No,1
2001,GRN,Green River,H,MPS,0.0896,PS,No,1
2002,GRN,Green River,H,MPS,0.0594,PS,No,1
2003,GRN,Green River,H,MPS,0.1633,PS,No,1
2004,GRN,Green River,H,MPS,0.0648,PS,No,1
2005,GRN,Green River,H,MPS,0.0469,PS,No,1
2006,GRN,Green River,H,MPS,0.0399,PS,No,1
2007,GRN,Green River,H,MPS,0.0342,PS,No,1
2008,GRN,Green River,H,MPS,0.0472,PS,No,1
2009,GRN,Green River,H,MPS,0.0133,PS,No,1
2010,GRN,Green River,H,MPS,0.0535,PS,No,1
2011,GRN,Green River,H,MPS,0.0668,PS,No,1
2012,GRN,Green River,H,MPS,0.0504,PS,No,1
2013,GRN,Green River,H,MPS,0.0381,PS,No,1
2014,GRN,Green River,H,MPS,0.0075,PS,No,1
2015,GRN,Green River,H,MPS,0.0066,PS,No,1
2016,GRN,Green River,H,MPS,NA,PS,No,1
2017,GRN,Green River,H,MPS,NA,PS,No,1
2018,GRN,Green River,H,MPS,NA,PS,No,1
1972,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1973,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1974,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1975,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1976,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1977,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1978,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1979,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1980,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1981,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1982,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1983,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1984,INCH,Inch Creek,H,FRA,NA,SOG,No,1
1985,INCH,Inch Creek,H,FRA,0.0669,SOG,No,1
1986,INCH,Inch Creek,H,FRA,0.089,SOG,No,1
1987,INCH,Inch Creek,H,FRA,0.2035,SOG,No,1
1988,INCH,Inch Creek,H,FRA,0.1085,SOG,No,1
1989,INCH,Inch Creek,H,FRA,0.0803,SOG,No,1
1990,INCH,Inch Creek,H,FRA,0.071,SOG,No,1
1991,INCH,Inch Creek,H,FRA,0.097,SOG,No,1
1992,INCH,Inch Creek,H,FRA,0.0826,SOG,No,1
1993,INCH,Inch Creek,H,FRA,0.0605,SOG,No,1
1994,INCH,Inch Creek,H,FRA,0.055,SOG,No,1
1995,INCH,Inch Creek,H,FRA,0.0389,SOG,No,1
1996,INCH,Inch Creek,H,FRA,0.0106,SOG,No,1
1997,INCH,Inch Creek,H,FRA,0.0052,SOG,No,1
1998,INCH,Inch Creek,H,FRA,0.019,SOG,No,1
1999,INCH,Inch Creek,H,FRA,0.011,SOG,No,1
2000,INCH,Inch Creek,H,FRA,0.058,SOG,No,1
2001,INCH,Inch Creek,H,FRA,0.018,SOG,No,1
2002,INCH,Inch Creek,H,FRA,0.0087,SOG,No,1
2003,INCH,Inch Creek,H,FRA,0.0279,SOG,No,1
2004,INCH,Inch Creek,H,FRA,0.0165,SOG,No,1
2005,INCH,Inch Creek,H,FRA,0.0101,SOG,No,1
2006,INCH,Inch Creek,H,FRA,0.0142,SOG,No,1
2007,INCH,Inch Creek,H,FRA,0.0072,SOG,No,1
2008,INCH,Inch Creek,H,FRA,0.0165,SOG,No,1
2009,INCH,Inch Creek,H,FRA,0.024,SOG,No,1
2010,INCH,Inch Creek,H,FRA,0.0112,SOG,No,1
2011,INCH,Inch Creek,H,FRA,0.043,SOG,No,1
2012,INCH,Inch Creek,H,FRA,0.0331,SOG,No,1
2013,INCH,Inch Creek,H,FRA,0.0258,SOG,No,1
2014,INCH,Inch Creek,H,FRA,0.0106,SOG,No,1
2015,INCH,Inch Creek,H,FRA,0.0332,SOG,No,1
2016,INCH,Inch Creek,H,FRA,0.0363,SOG,No,1
2017,INCH,Inch Creek,H,FRA,0.0515,SOG,No,1
2018,INCH,Inch Creek,H,FRA,0.0429,SOG,No,1
1972,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1973,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1974,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1975,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1976,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1977,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1978,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1979,KLMA,Kalama Creek,H,SPS,0.2088,PS,No,1
1980,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1981,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1982,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1983,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1984,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1985,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1986,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1987,KLMA,Kalama Creek,H,SPS,0.0594,PS,No,1
1988,KLMA,Kalama Creek,H,SPS,0.0204,PS,No,1
1989,KLMA,Kalama Creek,H,SPS,0.0274,PS,No,1
1990,KLMA,Kalama Creek,H,SPS,0.0225,PS,No,1
1991,KLMA,Kalama Creek,H,SPS,0.0231,PS,No,1
1992,KLMA,Kalama Creek,H,SPS,0.0095,PS,No,1
1993,KLMA,Kalama Creek,H,SPS,0.0232,PS,No,1
1994,KLMA,Kalama Creek,H,SPS,0.0168,PS,No,1
1995,KLMA,Kalama Creek,H,SPS,0.0062,PS,No,1
1996,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1997,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1998,KLMA,Kalama Creek,H,SPS,0.0002,PS,No,1
1999,KLMA,Kalama Creek,H,SPS,0.0002,PS,No,1
2000,KLMA,Kalama Creek,H,SPS,0.0055,PS,No,1
2001,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2002,KLMA,Kalama Creek,H,SPS,0.0021,PS,No,1
2003,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2004,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2005,KLMA,Kalama Creek,H,SPS,0.0064,PS,No,1
2006,KLMA,Kalama Creek,H,SPS,0.0129,PS,No,1
2007,KLMA,Kalama Creek,H,SPS,0.0088,PS,No,1
2008,KLMA,Kalama Creek,H,SPS,0.0068,PS,No,1
2009,KLMA,Kalama Creek,H,SPS,0.0017,PS,No,1
2010,KLMA,Kalama Creek,H,SPS,0.0082,PS,No,1
2011,KLMA,Kalama Creek,H,SPS,0.0217,PS,No,1
2012,KLMA,Kalama Creek,H,SPS,0.0125,PS,No,1
2013,KLMA,Kalama Creek,H,SPS,0.0157,PS,No,1
2014,KLMA,Kalama Creek,H,SPS,0.0029,PS,No,1
2015,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2016,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2017,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
2018,KLMA,Kalama Creek,H,SPS,NA,PS,No,1
1972,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1973,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1974,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1975,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1976,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1977,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1978,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1979,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1980,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1981,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1982,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1983,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1984,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1985,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1986,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1987,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1988,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1989,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1990,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1991,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1992,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1993,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1994,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1995,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1996,KEO,Keogh River,W,WCVI,NA,COAST,No,1
1997,KEO,Keogh River,W,WCVI,0.1769,COAST,No,1
1998,KEO,Keogh River,W,WCVI,0.1384,COAST,No,1
1999,KEO,Keogh River,W,WCVI,0.0235,COAST,No,1
2000,KEO,Keogh River,W,WCVI,0.0295,COAST,No,1
2001,KEO,Keogh River,W,WCVI,0.0549,COAST,No,1
2002,KEO,Keogh River,W,WCVI,0.0193,COAST,No,1
2003,KEO,Keogh River,W,WCVI,0.0332,COAST,No,1
2004,KEO,Keogh River,W,WCVI,0.0888,COAST,No,1
2005,KEO,Keogh River,W,WCVI,0.032,COAST,No,1
2006,KEO,Keogh River,W,WCVI,0.0588,COAST,No,1
2007,KEO,Keogh River,W,WCVI,0.0182,COAST,No,1
2008,KEO,Keogh River,W,WCVI,0.0478,COAST,No,1
2009,KEO,Keogh River,W,WCVI,0.0295,COAST,No,1
2010,KEO,Keogh River,W,WCVI,0.0308,COAST,No,1
